event-id,visible,timestamp,location-long,location-lat,lat-median,long-median,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
34124780166,true,2017-04-05 18:05:10.000,4.54,8.74,8.55,3.64,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780167,true,2017-04-06 05:30:47.000,1.48,8.61,8.1,0.45,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780168,true,2017-04-06 18:22:24.000,0.03,8.07,8.1,0.45,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780169,true,2017-04-07 05:46:43.000,-0.77,7.27,6.75,-0.91,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780170,true,2017-04-07 18:32:50.000,-0.77,7.27,6.75,-0.91,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780171,true,2017-04-08 05:53:50.000,-2.78,9.49,10.35,-4.12,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780172,true,2017-04-08 18:37:29.000,-4.24,11.88,10.35,-4.12,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780173,true,2017-04-09 18:40:56.000,-4.24,11.88,10.35,-4.12,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780174,true,2017-04-10 05:58:49.000,-4.98,14.83,13.05,-5.08,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780175,true,2017-04-10 18:42:56.000,-4.71,15.37,13.05,-5.08,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780176,true,2017-04-11 05:58:32.000,-6.48,15.24,13.05,-5.08,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780177,true,2017-04-11 18:50:56.000,-8.9,17.95,17.55,-8.49,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780178,true,2017-04-12 06:02:05.000,-8.85,18.32,17.55,-8.49,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780179,true,2017-04-12 19:08:48.000,-8.85,18.32,17.55,-8.49,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780180,true,2017-04-13 06:04:46.000,-8.85,18.32,17.55,-8.49,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780181,true,2017-04-13 19:17:57.000,-8.85,18.32,17.55,-8.49,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780182,true,2017-04-14 06:07:04.000,-10.26,20.39,20.7,-10.11,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780183,true,2017-04-14 19:22:44.000,-11.52,21.27,21.15,-11.58,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780184,true,2017-04-15 06:08:04.000,-12.46,22.09,22.5,-12.7,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780185,true,2017-04-15 19:24:52.000,-12.73,23.44,22.95,-12.7,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780186,true,2017-04-16 06:08:15.000,-12.15,24.77,25.65,-12.48,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780187,true,2017-04-16 19:26:44.000,-12.04,24.77,25.65,-12.48,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780188,true,2017-04-17 06:05:15.000,-11.69,25.72,25.65,-11.53,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780189,true,2017-04-17 19:22:17.000,-11.69,25.72,25.65,-11.53,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780190,true,2017-04-18 05:47:45.000,-9.13,28.31,27.0,-9.09,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780191,true,2017-04-18 18:58:45.000,-4.31,29.55,29.25,-4.14,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780192,true,2017-04-19 05:02:53.000,0.82,34.28,33.75,1.08,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780193,true,2017-04-20 04:53:19.000,0.82,34.28,33.75,1.08,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780194,true,2017-04-20 19:04:17.000,0.49,35.23,33.75,1.08,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780195,true,2017-04-21 04:52:21.000,0.49,35.23,33.75,1.08,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780196,true,2017-04-21 18:58:57.000,-0.22,36.62,37.8,-0.57,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780197,true,2017-04-22 04:43:45.000,-0.01,41.56,41.85,0.59,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780198,true,2017-04-22 18:51:16.000,0.35,43.4,42.75,0.6,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780199,true,2017-04-23 04:24:15.000,2.5,46.15,46.35,2.59,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780200,true,2017-04-23 18:49:19.000,4.22,46.33,46.8,3.94,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780201,true,2017-04-24 04:10:04.000,4.52,46.59,46.8,3.94,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780202,true,2017-04-24 18:53:16.000,5.27,46.62,46.35,5.17,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780203,true,2017-04-25 03:57:31.000,6.07,47.23,46.8,6.52,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780204,true,2017-04-25 19:05:35.000,6.54,47.77,46.8,6.52,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780205,true,2017-04-26 03:47:59.000,8.07,50.63,50.4,8.47,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780206,true,2017-04-26 19:13:41.000,8.54,52.62,51.75,8.73,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780207,true,2017-04-27 03:24:34.000,8.93,53.38,51.75,8.73,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780208,true,2017-04-27 19:09:32.000,9.08,53.57,52.2,8.73,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780209,true,2017-04-28 03:15:46.000,9.93,56.2,56.7,9.84,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780210,true,2017-04-28 19:11:06.000,9.93,56.2,56.7,9.84,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124780211,true,2017-04-29 19:21:06.000,10.16,56.7,56.7,9.84,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34125174949,true,2016-09-16 04:28:38.000,10.07,56.83,57.15,9.95,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174950,true,2016-09-16 18:04:02.000,10.1,56.54,57.15,9.95,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174951,true,2016-09-17 04:36:26.000,10.09,56.54,57.15,9.95,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174952,true,2016-09-17 17:59:11.000,10.12,56.54,57.15,9.95,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174953,true,2016-09-18 04:31:38.000,10.12,56.54,57.15,9.95,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174954,true,2016-09-18 17:54:37.000,10.47,55.16,57.15,9.95,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174955,true,2016-09-20 04:36:16.000,10.49,54.97,57.15,9.95,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174956,true,2016-09-20 17:44:51.000,10.24,54.04,52.65,9.95,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174957,true,2016-09-21 17:39:30.000,10.19,53.93,52.65,9.95,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174958,true,2016-09-22 04:43:51.000,10.31,53.9,52.65,9.95,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174959,true,2016-09-22 17:31:46.000,10.52,53.39,52.2,9.95,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174960,true,2016-09-23 04:44:46.000,10.72,52.16,52.2,9.95,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174961,true,2016-09-24 04:41:05.000,11.14,51.62,51.3,11.52,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174962,true,2016-09-24 17:18:37.000,11.53,51.03,51.3,11.52,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174963,true,2016-09-25 04:39:57.000,11.69,50.98,51.3,11.52,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174964,true,2016-09-25 17:14:15.000,13.24,50.52,51.3,13.41,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174965,true,2016-09-26 04:41:31.000,13.23,50.53,51.3,13.41,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174966,true,2016-09-26 17:12:48.000,12.84,50.19,50.4,12.77,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174967,true,2016-09-27 04:41:21.000,12.84,50.19,50.4,12.77,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174968,true,2016-09-27 17:10:58.000,12.79,49.55,50.4,12.58,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174969,true,2016-09-29 04:50:15.000,12.71,49.36,50.4,12.58,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174970,true,2016-09-29 17:04:04.000,12.58,49.18,50.4,12.58,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174971,true,2016-09-30 04:49:04.000,12.46,49.32,50.4,12.0,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174972,true,2016-09-30 17:01:39.000,12.46,49.28,50.4,12.0,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174973,true,2016-10-01 04:55:17.000,12.45,49.47,50.4,11.93,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174974,true,2016-10-01 17:02:50.000,12.66,47.97,49.95,12.83,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174975,true,2016-10-02 04:51:54.000,12.42,47.95,49.95,12.61,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174976,true,2016-10-02 17:02:01.000,12.45,47.88,49.95,12.62,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174977,true,2016-10-03 04:53:04.000,11.79,47.19,47.25,11.93,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174978,true,2016-10-03 17:10:52.000,9.31,46.14,47.25,8.62,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174979,true,2016-10-04 05:11:44.000,6.79,45.77,45.9,6.46,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174980,true,2016-10-04 17:10:55.000,6.44,45.36,45.45,6.42,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174981,true,2016-10-05 05:11:51.000,6.43,45.35,45.45,6.42,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174982,true,2016-10-05 17:24:44.000,6.33,45.34,45.45,6.42,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174983,true,2016-10-06 05:34:08.000,5.6,44.84,45.45,5.68,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174984,true,2016-10-06 17:25:10.000,5.52,44.8,45.45,5.35,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174985,true,2016-10-07 05:36:07.000,4.7,44.56,45.45,5.13,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174986,true,2016-10-07 17:35:35.000,3.71,43.64,43.2,3.23,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174987,true,2016-10-08 05:35:43.000,3.22,42.75,43.2,3.09,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174988,true,2016-10-09 05:47:45.000,3.18,42.69,43.2,3.09,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174989,true,2016-10-09 17:43:37.000,1.99,41.93,42.3,1.87,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174990,true,2016-10-10 05:52:13.000,0.82,40.83,41.4,0.6,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174991,true,2016-10-10 17:41:33.000,0.15,40.45,39.6,0.0,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174992,true,2016-10-11 05:49:43.000,0.11,40.45,39.6,0.0,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174993,true,2016-10-11 17:35:33.000,0.13,39.69,39.15,0.0,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174994,true,2016-10-12 05:53:43.000,0.11,39.67,39.15,0.0,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174995,true,2016-10-12 17:33:22.000,-0.27,39.09,39.15,0.0,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174996,true,2016-10-13 05:57:58.000,-0.42,39.0,39.15,0.0,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174997,true,2016-10-13 17:36:12.000,-0.43,38.98,39.15,0.0,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174998,true,2016-10-14 06:04:28.000,-0.53,38.72,39.15,-0.6,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125174999,true,2016-10-14 17:35:20.000,-0.09,38.2,39.15,0.0,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175000,true,2016-10-15 05:52:12.000,-0.45,37.05,34.2,-0.61,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175001,true,2016-10-15 17:41:05.000,-0.37,36.03,34.2,-0.61,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175002,true,2016-10-16 05:50:42.000,-0.5,35.81,34.2,-0.61,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175003,true,2016-10-16 17:42:06.000,-1.1,35.07,33.75,-1.08,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175004,true,2016-10-17 05:56:23.000,-1.29,34.86,32.4,-1.2,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175005,true,2016-10-17 17:43:49.000,-1.32,33.79,32.4,-1.2,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175006,true,2016-10-18 05:53:23.000,-1.3,33.75,32.4,-1.2,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175007,true,2016-10-18 17:56:15.000,-2.79,30.36,30.6,-2.64,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175008,true,2016-10-19 18:02:33.000,-5.16,25.08,25.2,-5.47,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175009,true,2016-10-20 18:07:56.000,-5.58,23.9,24.3,-5.71,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175010,true,2016-10-21 05:57:01.000,-5.56,23.06,22.5,-5.71,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175011,true,2016-10-21 18:11:01.000,-5.52,22.37,22.5,-5.71,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175012,true,2016-10-22 06:04:17.000,-5.19,20.9,22.05,-5.47,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175013,true,2016-10-22 18:09:31.000,-5.23,20.38,19.8,-5.47,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175014,true,2016-10-23 05:58:54.000,-5.26,20.09,19.35,-5.47,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175015,true,2016-10-23 18:11:07.000,-5.17,19.3,18.9,-5.26,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175016,true,2016-10-24 05:53:58.000,-4.93,18.34,17.55,-4.66,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175017,true,2016-10-24 18:06:45.000,-4.82,17.98,17.55,-4.66,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175018,true,2016-10-25 05:50:42.000,-4.72,17.62,17.55,-4.33,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175019,true,2016-10-25 18:04:40.000,-4.34,17.1,17.55,-4.25,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175020,true,2016-10-26 05:41:53.000,-3.12,15.7,15.75,-3.73,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175021,true,2016-10-26 17:50:12.000,-1.9,14.84,15.3,-1.37,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175022,true,2016-10-27 05:34:22.000,-0.08,13.25,13.5,0.0,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175023,true,2016-10-27 17:46:26.000,,,13.05,0.0,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175024,true,2016-10-28 05:32:20.000,0.39,12.55,13.05,0.46,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175025,true,2016-10-28 17:46:45.000,1.44,10.87,10.8,0.91,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175026,true,2016-10-30 05:18:33.000,2.57,10.38,10.35,2.28,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175027,true,2016-10-30 17:37:22.000,3.58,9.95,9.9,3.23,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175028,true,2016-10-31 05:09:39.000,6.16,9.24,9.0,6.35,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175029,true,2016-10-31 17:26:24.000,7.19,9.0,8.55,7.26,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175030,true,2016-11-01 05:01:15.000,8.19,8.65,8.55,8.22,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175031,true,2016-11-01 17:21:28.000,8.46,8.56,8.55,8.59,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175032,true,2016-11-02 05:04:51.000,8.57,8.48,8.55,8.61,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175033,true,2016-11-02 17:19:59.000,8.62,8.44,8.55,8.63,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175034,true,2016-11-03 05:08:06.000,8.62,8.38,8.1,8.61,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175035,true,2016-11-03 17:15:09.000,8.9,8.14,8.1,8.74,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175036,true,2016-11-04 04:53:39.000,9.18,7.91,7.65,9.06,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175037,true,2016-11-04 17:14:51.000,9.47,7.64,7.65,9.15,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175038,true,2016-11-05 04:52:27.000,10.5,6.61,6.3,10.94,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175039,true,2016-11-06 04:48:06.000,11.51,5.55,5.4,11.74,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175040,true,2016-11-07 04:43:05.000,11.84,5.31,5.4,11.77,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175041,true,2016-11-07 17:09:15.000,11.87,5.23,5.4,11.77,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175042,true,2016-11-08 17:10:38.000,11.94,5.16,4.95,11.8,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175043,true,2016-11-09 04:46:53.000,12.01,5.06,4.95,12.17,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175044,true,2016-11-09 16:55:08.000,12.2,4.95,4.95,12.18,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175045,true,2016-11-10 04:39:55.000,12.39,4.76,4.95,12.21,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175046,true,2016-11-10 16:54:35.000,14.02,3.94,4.05,13.58,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175047,true,2016-11-11 04:27:38.000,15.9,3.14,3.15,16.22,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175048,true,2016-11-11 16:54:34.000,16.28,2.91,2.7,16.24,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175049,true,2016-11-12 04:22:29.000,16.42,2.78,2.7,16.65,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175050,true,2016-11-12 16:55:08.000,16.51,2.61,2.7,16.65,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175051,true,2016-11-13 04:19:49.000,16.61,2.43,2.25,16.67,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175052,true,2016-11-13 16:52:42.000,16.7,2.26,2.25,16.67,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175053,true,2016-11-14 04:18:09.000,16.73,2.08,2.25,16.67,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175054,true,2016-11-14 16:48:17.000,16.77,1.96,1.8,16.67,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175055,true,2016-11-15 04:18:41.000,16.93,1.82,1.8,16.69,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175056,true,2016-11-15 16:46:17.000,18.05,0.92,0.9,17.57,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175057,true,2016-11-16 04:10:41.000,18.7,0.29,0.45,18.9,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175058,true,2016-11-16 16:47:13.000,19.39,-0.39,-0.9,19.8,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175059,true,2016-11-17 04:02:31.000,19.99,-1.02,-1.35,20.25,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175060,true,2016-11-17 16:45:18.000,20.09,-1.2,-1.8,20.25,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175061,true,2016-11-18 04:11:57.000,20.18,-1.37,-1.8,20.28,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175062,true,2016-11-18 16:41:37.000,20.32,-1.63,-1.8,20.28,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175063,true,2016-11-19 03:59:36.000,20.42,-1.88,-1.8,20.3,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175064,true,2016-11-19 16:47:06.000,20.4,-1.92,-1.8,20.28,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175065,true,2016-11-20 16:47:36.000,20.4,-1.96,-1.8,20.28,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175066,true,2016-11-21 04:02:48.000,20.43,-1.97,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
